Offer_ID,Offer_Send_Date,Offer_Start_Date,Offer_End_Date,Offer_Title,SubCategory2,Segment,Offer_Type,Duration_Type,Offer_Status,Offer_Open_Date,Offer_Activation_Date,Offer_Redeem_Date,Reward_Value_USD,Offer_Period_Visited,Incremental_Revenue,Opened,Activated,Redeemed,Achievement_Rate,Region,Time_to_Respond,Redeem_DayOfWeek,Loyalty_Tier,Customer_Journey,Offer_Month,Customer_ID
OFF03109,2024-06-06,2024-06-07,2024-06-21,Get $2 Off Sweet Snacks Combo,Sweet Snacks,New,BOGO,Weekly,Expired,,,,3.69,0,0.0,1,0,0,0,North,,,Platinum,Elapsed,2024-06,CUST03110
OFF03110,2024-03-08,2024-03-09,2024-03-23,20% off Carbonated Drinks,Energy Drinks,New,BOGO,Weekly,Expired,2024-03-10,2024-03-11,,4.23,0,0.0,1,1,0,0,Central,,,Brown,Early Life,2024-03,CUST03111
OFF03111,2024-01-21,2024-01-22,2024-02-21,Free Tyre Check with Car Care Service,Energy Drinks,Loyalist,BOGO,Monthly,Redeemed,2024-01-22,2024-01-23,2024-01-24,2.65,0,0.0,1,1,0,0,East,2.0,Wednesday,Gold,Early Life,2024-01,CUST03112
OFF03112,2024-03-31,2024-04-01,2024-05-01,Flat $1 off Printer Services,Sweet Snacks,Lapsed,Cashback,Monthly,Expired,2024-04-02,,,1.49,1,0.0,1,1,0,0,Central,,,Gold,Early Life,2024-03,CUST03113
OFF03113,2024-01-10,2024-01-11,2024-01-25,Get $2 Off Sweet Snacks Combo,Car Care,New,Cashback,Weekly,Redeemed,2024-01-11,2024-01-12,2024-01-13,2.46,1,0.0,1,0,0,0,Central,2.0,Saturday,Brown,Early Life,2024-01,CUST03114
OFF03114,2024-03-27,2024-03-28,2024-04-11,Flat $1 off Printer Services,Salty Snacks,Loyalist,Cashback,Weekly,Expired,2024-03-29,2024-03-30,,2.72,0,0.0,1,1,0,0,North,,,Gold,In Life,2024-03,CUST03115
OFF03115,2024-02-02,2024-02-03,2024-03-04,Buy Hot Coffee and Get 50 Points,Grocery,Lapsed,Cashback,Weekly,Expired,2024-02-03,2024-02-04,,4.0,1,0.0,1,1,0,0,East,,,Gold,In Life,2024-02,CUST03116
OFF03116,2024-04-14,2024-04-15,2024-05-15,Get $2 Off Sweet Snacks Combo,Energy Drinks,New,BOGO,Weekly,Expired,2024-04-16,,,1.08,0,2.5949406402389323,1,1,1,1,Central,,,Platinum,In Life,2024-04,CUST03117
OFF03117,2024-03-23,2024-03-24,2024-04-07,Get $2 Cashback on Car Care,Hot Coffee,Loyalist,BOGO,Weekly,Redeemed,2024-03-24,2024-03-25,2024-03-26,2.54,1,4.201729629988376,1,1,1,1,North,2.0,Tuesday,Platinum,Early Life,2024-03,CUST03118
OFF03118,2024-01-04,2024-01-05,2024-01-12,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,Lapsed,BOGO,Weekly,Expired,2024-01-06,,,2.79,1,0.0,0,0,0,0,Central,,,Silver,Elapsed,2024-01,CUST03119
OFF03119,2024-01-23,2024-01-24,2024-01-31,Free Print Credit on Recharge,Printer Services,New,BOGO,Weekly,Expired,2024-01-24,,,3.2,0,0.0,1,0,0,0,East,,,Silver,In Life,2024-01,CUST03120
OFF03120,2024-02-22,2024-02-23,2024-03-08,Buy 2 Get 1 Free on Sodas,Grocery,Loyalist,Cashback,Fortnightly,Expired,2024-02-24,2024-02-25,,4.88,1,0.0,1,0,0,0,East,,,Platinum,Early Life,2024-02,CUST03121
OFF03121,2024-04-22,2024-04-23,2024-04-30,Buy 1 Get 1 Sweet Snacks Free,Frozen Foods,New,Cashback,Weekly,Expired,2024-04-24,,,3.96,1,0.0,1,0,0,0,East,,,Brown,Early Life,2024-04,CUST03122
OFF03122,2024-05-12,2024-05-13,2024-06-12,Get $2 Cashback on Car Care,Energy Drinks,New,BOGO,Monthly,Expired,2024-05-13,,,1.89,1,3.8082805252471843,1,1,1,1,Central,,,Gold,Early Life,2024-05,CUST03123
OFF03123,2024-01-18,2024-01-19,2024-01-26,Flat $1 Off Hot Coffee,Car Care,New,BOGO,Monthly,Expired,2024-01-20,2024-01-21,,3.53,0,8.240365668101957,1,1,1,1,North,,,Brown,In Life,2024-01,CUST03124
OFF03124,2024-01-17,2024-01-18,2024-02-01,20% off Carbonated Drinks,Soft Drinks,New,Cashback,Weekly,Expired,2024-01-19,2024-01-20,,2.38,1,0.0,1,1,0,0,Central,,,Gold,Early Life,2024-01,CUST03125
OFF03125,2024-04-16,2024-04-17,2024-04-24,Flat $1 Off Hot Coffee,Hot Coffee,New,BOGO,Fortnightly,Expired,2024-04-18,2024-04-19,,4.25,1,0.0,1,1,0,0,South,,,Gold,Elapsed,2024-04,CUST03126
OFF03126,2024-04-22,2024-04-23,2024-04-30,Get $2 Off Sweet Snacks Combo,Energy Drinks,Loyalist,Cashback,Fortnightly,Expired,2024-04-24,,,1.68,1,0.0,1,0,0,0,Central,,,Gold,In Life,2024-04,CUST03127
OFF03127,2024-05-01,2024-05-02,2024-05-09,Flat $1 off Printer Services,Frozen Foods,Loyalist,BOGO,Weekly,Redeemed,2024-05-03,2024-05-04,2024-05-05,1.58,0,0.0,1,1,0,0,East,3.0,Sunday,Platinum,In Life,2024-05,CUST03128
OFF03128,2024-06-16,2024-06-17,2024-07-17,Free Print Credit on Recharge,Hot Coffee,Loyalist,BOGO,Weekly,Activated,2024-06-17,2024-06-18,,1.41,1,0.0,1,0,0,0,Central,,,Silver,Early Life,2024-06,CUST03129
OFF03129,2024-03-27,2024-03-28,2024-04-27,Free Tyre Check with Car Care Service,Sweet Snacks,Lapsed,BOGO,Fortnightly,Redeemed,2024-03-28,2024-03-29,2024-03-31,3.18,0,0.0,1,0,0,0,North,3.0,Sunday,Silver,In Life,2024-03,CUST03130
OFF03130,2024-01-02,2024-01-03,2024-02-02,Flat $1 off Printer Services,Sweet Snacks,Lapsed,BOGO,Fortnightly,Expired,2024-01-03,2024-01-04,,1.49,0,2.5598967770028076,1,1,1,1,Central,,,Silver,Early Life,2024-01,CUST03131
OFF03131,2024-04-30,2024-05-01,2024-05-15,20% off Carbonated Drinks,Hot Coffee,Lapsed,Cashback,Monthly,Redeemed,2024-05-02,2024-05-03,2024-05-04,1.17,0,0.0,1,1,0,0,North,3.0,Saturday,Platinum,Early Life,2024-04,CUST03132
OFF03132,2024-04-12,2024-04-13,2024-04-20,Flat $1 off Printer Services,Sweet Snacks,Loyalist,Cashback,Weekly,Expired,2024-04-14,2024-04-15,,2.33,1,5.058218497410181,1,1,1,1,South,,,Platinum,Early Life,2024-04,CUST03133
OFF03133,2024-05-28,2024-05-29,2024-06-28,Get $2 Cashback on Car Care,Car Care,Lapsed,BOGO,Weekly,Expired,2024-05-30,2024-05-31,,4.19,1,0.0,1,1,0,0,North,,,Platinum,In Life,2024-05,CUST03134
OFF03134,2024-06-28,2024-06-29,2024-07-29,Get $2 Off Sweet Snacks Combo,Soft Drinks,Loyalist,BOGO,Fortnightly,Activated,2024-06-30,2024-07-01,,1.62,1,3.985771037199328,1,1,1,1,Central,,,Platinum,Early Life,2024-06,CUST03135
OFF03135,2024-05-31,2024-06-01,2024-06-08,Get $2 Off Sweet Snacks Combo,Frozen Foods,New,Cashback,Weekly,Expired,2024-06-02,2024-06-03,,2.43,0,0.0,0,0,0,0,Central,,,Platinum,Elapsed,2024-05,CUST03136
OFF03136,2024-02-22,2024-02-23,2024-03-08,Free Print Credit on Recharge,Salty Snacks,New,BOGO,Fortnightly,Redeemed,2024-02-23,2024-02-24,2024-02-26,2.74,1,0.0,0,0,0,0,South,3.0,Monday,Platinum,Early Life,2024-02,CUST03137
OFF03137,2024-06-14,2024-06-15,2024-06-22,Buy Hot Coffee and Get 50 Points,Sweet Snacks,New,BOGO,Weekly,Redeemed,2024-06-16,2024-06-17,2024-06-19,4.5,0,0.0,1,1,0,0,West,4.0,Wednesday,Brown,Early Life,2024-06,CUST03138
OFF03138,2024-05-27,2024-05-28,2024-06-11,Get $2 Off Sweet Snacks Combo,Energy Drinks,Lapsed,BOGO,Weekly,Redeemed,2024-05-28,2024-05-29,2024-05-31,2.91,1,0.0,0,0,0,0,South,3.0,Friday,Brown,In Life,2024-05,CUST03139
OFF03139,2024-02-19,2024-02-20,2024-02-27,Flat $1 off Printer Services,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-02-20,2024-02-21,,3.05,1,7.354475297816582,1,1,1,1,West,,,Platinum,Early Life,2024-02,CUST03140
OFF03140,2024-06-15,2024-06-16,2024-07-16,Free Tyre Check with Car Care Service,Salty Snacks,New,BOGO,Weekly,Opened,2024-06-17,,,2.02,1,0.0,0,0,0,0,West,,,Gold,In Life,2024-06,CUST03141
OFF03141,2024-02-29,2024-03-01,2024-03-31,Flat $1 off Printer Services,Hot Coffee,Lapsed,Cashback,Weekly,Redeemed,2024-03-02,2024-03-03,2024-03-04,3.67,1,0.0,1,1,0,0,Central,3.0,Monday,Platinum,In Life,2024-02,CUST03142
OFF03142,2024-04-23,2024-04-24,2024-05-24,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,New,Cashback,Monthly,Redeemed,2024-04-24,2024-04-25,2024-04-26,1.1,1,0.0,1,1,0,0,South,2.0,Friday,Gold,In Life,2024-04,CUST03143
OFF03143,2024-04-17,2024-04-18,2024-05-02,Free Tyre Check with Car Care Service,Sweet Snacks,Loyalist,Cashback,Weekly,Expired,2024-04-18,2024-04-19,,4.86,1,0.0,1,1,0,0,Central,,,Brown,Elapsed,2024-04,CUST03144
OFF03144,2024-02-08,2024-02-09,2024-02-16,Flat $1 off Printer Services,Soft Drinks,Lapsed,BOGO,Fortnightly,Redeemed,2024-02-10,2024-02-11,2024-02-12,2.99,0,6.78925644205466,1,1,1,1,West,3.0,Monday,Platinum,Elapsed,2024-02,CUST03145
OFF03145,2024-03-11,2024-03-12,2024-03-26,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Loyalist,Discount,Weekly,Redeemed,2024-03-13,2024-03-14,2024-03-15,1.25,1,2.5664834858274266,1,1,1,1,North,3.0,Friday,Gold,Elapsed,2024-03,CUST03146
OFF03146,2024-05-07,2024-05-08,2024-06-07,Free Tyre Check with Car Care Service,Car Care,Loyalist,Cashback,Weekly,Expired,2024-05-08,,,3.24,1,0.0,0,0,0,0,East,,,Silver,Elapsed,2024-05,CUST03147
OFF03147,2024-02-02,2024-02-03,2024-02-17,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Lapsed,BOGO,Fortnightly,Expired,,,,3.06,0,0.0,1,0,0,0,Central,,,Silver,In Life,2024-02,CUST03148
OFF03148,2024-06-05,2024-06-06,2024-06-20,Flat $1 Off Hot Coffee,Grocery,Loyalist,BOGO,Weekly,Expired,,,,1.96,1,0.0,1,1,0,0,North,,,Silver,Elapsed,2024-06,CUST03149
OFF03149,2024-03-14,2024-03-15,2024-03-29,Get $2 Cashback on Car Care,Hot Coffee,Lapsed,Cashback,Weekly,Redeemed,2024-03-15,2024-03-16,2024-03-17,1.84,1,0.0,1,1,0,0,South,2.0,Sunday,Silver,In Life,2024-03,CUST03150
OFF03150,2024-01-10,2024-01-11,2024-01-18,Buy 2 Get 1 Free on Sodas,Hot Coffee,Loyalist,Cashback,Monthly,Redeemed,2024-01-11,2024-01-12,2024-01-13,2.08,0,4.551910356031109,1,1,1,1,Central,2.0,Saturday,Gold,Elapsed,2024-01,CUST03151
OFF03151,2024-05-10,2024-05-11,2024-05-25,Get $2 Off Sweet Snacks Combo,Frozen Foods,New,Discount,Monthly,Redeemed,2024-05-11,2024-05-12,2024-05-13,1.52,1,2.831998188786443,1,1,1,1,Central,2.0,Monday,Platinum,Elapsed,2024-05,CUST03152
OFF03152,2024-04-18,2024-04-19,2024-05-03,Get $2 Off Sweet Snacks Combo,Energy Drinks,Loyalist,Cashback,Fortnightly,Redeemed,2024-04-19,2024-04-20,2024-04-21,3.13,1,0.0,1,1,0,0,South,2.0,Sunday,Brown,Elapsed,2024-04,CUST03153
OFF03153,2024-06-07,2024-06-08,2024-06-22,Buy Hot Coffee and Get 50 Points,Hot Coffee,Lapsed,BOGO,Fortnightly,Expired,2024-06-09,,,4.52,1,10.571420095638539,1,1,1,1,Central,,,Brown,Early Life,2024-06,CUST03154
OFF03154,2024-01-27,2024-01-28,2024-02-27,Free Tyre Check with Car Care Service,Hot Coffee,Loyalist,Cashback,Fortnightly,Expired,2024-01-29,,,4.69,0,0.0,1,0,0,0,Central,,,Brown,Early Life,2024-01,CUST03155
OFF03155,2024-01-27,2024-01-28,2024-02-27,Get $2 Cashback on Car Care,Hot Coffee,Loyalist,Cashback,Monthly,Redeemed,2024-01-29,2024-01-30,2024-02-01,4.81,1,9.161339467595866,1,1,1,1,North,4.0,Thursday,Gold,Early Life,2024-01,CUST03156
OFF03156,2024-04-20,2024-04-21,2024-04-28,Free Tyre Check with Car Care Service,Sweet Snacks,Loyalist,Cashback,Weekly,Redeemed,2024-04-21,2024-04-22,2024-04-24,3.4,1,5.784862934388264,1,1,1,1,Central,3.0,Wednesday,Platinum,In Life,2024-04,CUST03157
OFF03157,2024-01-09,2024-01-10,2024-02-09,Flat $1 Off Hot Coffee,Salty Snacks,Lapsed,Cashback,Weekly,Expired,2024-01-11,,,3.49,1,0.0,1,1,0,0,Central,,,Silver,Elapsed,2024-01,CUST03158
OFF03158,2024-01-06,2024-01-07,2024-01-14,Free Tyre Check with Car Care Service,Car Care,Lapsed,BOGO,Monthly,Expired,2024-01-08,,,2.24,1,0.0,0,0,0,0,West,,,Brown,Early Life,2024-01,CUST03159
OFF03159,2024-05-13,2024-05-14,2024-06-13,Get $2 Off Sweet Snacks Combo,Energy Drinks,Loyalist,BOGO,Weekly,Expired,2024-05-15,2024-05-16,,4.54,1,0.0,1,0,0,0,Central,,,Platinum,In Life,2024-05,CUST03160
OFF03160,2024-01-26,2024-01-27,2024-02-03,Buy 2 Get 1 Free on Sodas,Soft Drinks,Loyalist,BOGO,Monthly,Expired,,,,2.95,1,5.711058502749398,1,1,1,1,Central,,,Brown,Early Life,2024-01,CUST03161
OFF03161,2024-02-12,2024-02-13,2024-02-20,Buy 1 Get 1 Sweet Snacks Free,Salty Snacks,Lapsed,BOGO,Fortnightly,Expired,2024-02-13,,,2.12,1,3.8332798410975704,1,1,1,1,Central,,,Brown,In Life,2024-02,CUST03162
OFF03162,2024-01-19,2024-01-20,2024-01-27,Buy 1 Get 1 Sweet Snacks Free,Frozen Foods,Loyalist,BOGO,Weekly,Expired,2024-01-21,2024-01-22,,4.86,1,10.810660784442812,1,1,1,1,Central,,,Brown,In Life,2024-01,CUST03163
OFF03163,2024-01-16,2024-01-17,2024-02-16,Buy 2 Get 1 Free on Sodas,Energy Drinks,New,Cashback,Fortnightly,Expired,2024-01-18,,,3.82,1,0.0,1,0,0,0,Central,,,Platinum,Early Life,2024-01,CUST03164
OFF03164,2024-04-14,2024-04-15,2024-04-29,Get $2 Off Sweet Snacks Combo,Hot Coffee,Lapsed,Cashback,Fortnightly,Redeemed,2024-04-15,2024-04-16,2024-04-17,2.86,1,0.0,1,1,0,0,Central,2.0,Wednesday,Silver,In Life,2024-04,CUST03165
OFF03165,2024-01-23,2024-01-24,2024-02-23,Flat $1 Off Hot Coffee,Car Care,Lapsed,BOGO,Weekly,Redeemed,2024-01-25,2024-01-26,2024-01-28,1.27,0,3.145548132512414,1,1,1,1,Central,4.0,Sunday,Brown,Early Life,2024-01,CUST03166
OFF03166,2024-06-05,2024-06-06,2024-06-20,20% off Carbonated Drinks,Energy Drinks,New,Cashback,Weekly,Redeemed,2024-06-06,2024-06-07,2024-06-08,1.56,1,0.0,1,1,0,0,South,2.0,Saturday,Platinum,Elapsed,2024-06,CUST03167
OFF03167,2024-06-14,2024-06-15,2024-07-15,Get $2 Off Sweet Snacks Combo,Soft Drinks,New,Cashback,Monthly,Redeemed,2024-06-15,2024-06-16,2024-06-17,1.79,1,0.0,1,0,0,0,South,2.0,Monday,Silver,Elapsed,2024-06,CUST03168
OFF03168,2024-02-28,2024-02-29,2024-03-14,Flat $1 off Printer Services,Hot Coffee,Loyalist,BOGO,Fortnightly,Redeemed,2024-02-29,2024-03-01,2024-03-02,4.61,1,0.0,1,0,0,0,North,2.0,Saturday,Gold,In Life,2024-02,CUST03169
OFF03169,2024-02-17,2024-02-18,2024-03-19,Get $2 Off Sweet Snacks Combo,Frozen Foods,New,BOGO,Fortnightly,Expired,2024-02-18,2024-02-19,,4.89,1,7.414622268029959,1,1,1,1,East,,,Brown,Early Life,2024-02,CUST03170
OFF03170,2024-05-27,2024-05-28,2024-06-04,Flat $1 Off Hot Coffee,Hot Coffee,Loyalist,BOGO,Weekly,Expired,2024-05-28,,,2.07,0,0.0,1,0,0,0,West,,,Gold,Elapsed,2024-05,CUST03171
OFF03171,2024-01-21,2024-01-22,2024-01-29,Free Tyre Check with Car Care Service,Hot Coffee,Loyalist,BOGO,Weekly,Redeemed,2024-01-23,2024-01-24,2024-01-26,2.99,0,0.0,1,1,0,0,North,4.0,Friday,Brown,In Life,2024-01,CUST03172
OFF03172,2024-06-04,2024-06-05,2024-06-12,Buy 1 Get 1 Sweet Snacks Free,Frozen Foods,New,BOGO,Monthly,Expired,2024-06-06,2024-06-07,,4.17,0,8.332276092357867,1,1,1,1,Central,,,Gold,Elapsed,2024-06,CUST03173
OFF03173,2024-06-26,2024-06-27,2024-07-11,Free Tyre Check with Car Care Service,Energy Drinks,Loyalist,BOGO,Fortnightly,Sent,,,,2.54,0,0.0,0,0,0,0,Central,,,Silver,Early Life,2024-06,CUST03174
OFF03174,2024-02-02,2024-02-03,2024-02-17,Flat $1 off Printer Services,Hot Coffee,Lapsed,BOGO,Weekly,Expired,2024-02-04,2024-02-05,,2.97,1,0.0,1,0,0,0,South,,,Gold,In Life,2024-02,CUST03175
OFF03175,2024-04-23,2024-04-24,2024-05-01,Get $2 Off Sweet Snacks Combo,Energy Drinks,Lapsed,Cashback,Weekly,Expired,2024-04-25,,,4.55,1,0.0,1,1,0,0,Central,,,Gold,In Life,2024-04,CUST03176
OFF03176,2024-02-09,2024-02-10,2024-02-24,20% off Carbonated Drinks,Printer Services,Loyalist,Cashback,Weekly,Redeemed,2024-02-10,2024-02-11,2024-02-12,1.83,0,0.0,1,1,0,0,Central,2.0,Monday,Platinum,In Life,2024-02,CUST03177
OFF03177,2024-01-10,2024-01-11,2024-01-18,Get $2 Cashback on Car Care,Hot Coffee,Loyalist,Cashback,Fortnightly,Redeemed,2024-01-12,2024-01-13,2024-01-15,4.98,1,0.0,1,1,0,0,West,4.0,Monday,Silver,In Life,2024-01,CUST03178
OFF03178,2024-06-10,2024-06-11,2024-07-11,Free Print Credit on Recharge,Energy Drinks,Loyalist,BOGO,Weekly,Opened,2024-06-12,,,2.83,1,0.0,1,0,0,0,South,,,Gold,In Life,2024-06,CUST03179
OFF03179,2024-03-13,2024-03-14,2024-03-28,20% off Carbonated Drinks,Hot Coffee,Loyalist,BOGO,Weekly,Expired,,,,2.03,0,0.0,1,1,0,0,Central,,,Platinum,Elapsed,2024-03,CUST03180
OFF03180,2024-02-05,2024-02-06,2024-02-20,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Loyalist,Discount,Fortnightly,Expired,,,,4.57,1,0.0,1,1,0,0,Central,,,Silver,In Life,2024-02,CUST03181
OFF03181,2024-03-15,2024-03-16,2024-04-15,Buy 2 Get 1 Free on Sodas,Sweet Snacks,Loyalist,BOGO,Weekly,Redeemed,2024-03-16,2024-03-17,2024-03-19,1.31,1,0.0,1,1,0,0,Central,3.0,Tuesday,Brown,Elapsed,2024-03,CUST03182
OFF03182,2024-05-14,2024-05-15,2024-05-29,Buy 2 Get 1 Free on Sodas,Car Care,Lapsed,Cashback,Monthly,Expired,2024-05-15,,,3.57,0,6.619965903627054,1,1,1,1,Central,,,Gold,Elapsed,2024-05,CUST03183
OFF03183,2024-04-24,2024-04-25,2024-05-09,Get $2 Off Sweet Snacks Combo,Energy Drinks,New,BOGO,Fortnightly,Expired,2024-04-25,2024-04-26,,1.25,1,0.0,1,1,0,0,Central,,,Silver,In Life,2024-04,CUST03184
OFF03184,2024-01-16,2024-01-17,2024-01-31,Buy 1 Get 1 Sweet Snacks Free,Hot Coffee,New,Cashback,Weekly,Expired,2024-01-18,,,4.78,0,9.89074699762734,1,1,1,1,South,,,Silver,In Life,2024-01,CUST03185
OFF03185,2024-06-27,2024-06-28,2024-07-28,Get $2 Off Sweet Snacks Combo,Energy Drinks,Lapsed,BOGO,Weekly,Activated,2024-06-28,2024-06-29,,3.56,1,0.0,0,0,0,0,West,,,Silver,Early Life,2024-06,CUST03186
OFF03186,2024-06-07,2024-06-08,2024-06-15,Flat $1 off Printer Services,Soft Drinks,Loyalist,BOGO,Weekly,Redeemed,2024-06-08,2024-06-09,2024-06-10,2.59,1,0.0,1,1,0,0,East,2.0,Monday,Platinum,Early Life,2024-06,CUST03187
OFF03187,2024-06-08,2024-06-09,2024-06-16,Free Print Credit on Recharge,Car Care,New,BOGO,Weekly,Expired,2024-06-09,2024-06-10,,2.7,0,0.0,0,0,0,0,Central,,,Brown,Early Life,2024-06,CUST03188
OFF03188,2024-02-14,2024-02-15,2024-03-16,Flat $1 off Printer Services,Frozen Foods,Lapsed,BOGO,Weekly,Redeemed,2024-02-15,2024-02-16,2024-02-18,1.66,1,0.0,0,0,0,0,Central,3.0,Sunday,Silver,Elapsed,2024-02,CUST03189
OFF03189,2024-01-27,2024-01-28,2024-02-27,Flat $1 Off Hot Coffee,Energy Drinks,New,Discount,Weekly,Redeemed,2024-01-29,2024-01-30,2024-02-01,2.44,1,0.0,0,0,0,0,North,4.0,Thursday,Brown,Early Life,2024-01,CUST03190
OFF03190,2024-01-22,2024-01-23,2024-02-22,Flat $1 off Printer Services,Sweet Snacks,Loyalist,Cashback,Weekly,Expired,2024-01-24,2024-01-25,,4.62,1,0.0,0,0,0,0,Central,,,Platinum,Elapsed,2024-01,CUST03191
OFF03191,2024-05-22,2024-05-23,2024-05-30,Get $2 Off Sweet Snacks Combo,Sweet Snacks,Loyalist,Cashback,Fortnightly,Redeemed,2024-05-23,2024-05-24,2024-05-25,4.22,1,0.0,1,0,0,0,East,2.0,Saturday,Brown,Elapsed,2024-05,CUST03192
OFF03192,2024-01-08,2024-01-09,2024-02-08,Get $2 Off Sweet Snacks Combo,Energy Drinks,Lapsed,BOGO,Fortnightly,Redeemed,2024-01-10,2024-01-11,2024-01-12,3.65,0,0.0,1,1,0,0,Central,3.0,Friday,Brown,Elapsed,2024-01,CUST03193
OFF03193,2024-04-25,2024-04-26,2024-05-03,Flat $1 Off Hot Coffee,Soft Drinks,Lapsed,BOGO,Monthly,Redeemed,2024-04-27,2024-04-28,2024-04-29,4.87,0,0.0,1,0,0,0,Central,3.0,Monday,Platinum,In Life,2024-04,CUST03194
OFF03194,2024-05-15,2024-05-16,2024-06-15,Buy Hot Coffee and Get 50 Points,Energy Drinks,Loyalist,BOGO,Monthly,Redeemed,2024-05-16,2024-05-17,2024-05-18,3.29,1,7.581212833253869,1,1,1,1,North,2.0,Saturday,Silver,Elapsed,2024-05,CUST03195
OFF03195,2024-03-27,2024-03-28,2024-04-11,Free Print Credit on Recharge,Grocery,Loyalist,BOGO,Fortnightly,Redeemed,2024-03-28,2024-03-29,2024-03-30,1.71,1,0.0,0,0,0,0,Central,2.0,Saturday,Gold,Early Life,2024-03,CUST03196
OFF03196,2024-04-26,2024-04-27,2024-05-04,Free Tyre Check with Car Care Service,Sweet Snacks,Loyalist,Cashback,Weekly,Expired,2024-04-28,,,3.85,1,0.0,0,0,0,0,South,,,Silver,Early Life,2024-04,CUST03197
OFF03197,2024-01-16,2024-01-17,2024-01-24,Buy Hot Coffee and Get 50 Points,Grocery,Lapsed,Cashback,Fortnightly,Redeemed,2024-01-17,2024-01-18,2024-01-20,3.37,1,0.0,1,1,0,0,West,3.0,Saturday,Silver,Early Life,2024-01,CUST03198
OFF03198,2024-06-24,2024-06-25,2024-07-25,20% off Carbonated Drinks,Grocery,New,Cashback,Monthly,Opened,2024-06-26,,,2.75,0,6.721295912860496,1,1,1,1,South,,,Platinum,Early Life,2024-06,CUST03199
OFF03199,2024-06-10,2024-06-11,2024-06-25,Get $2 Off Sweet Snacks Combo,Hot Coffee,Lapsed,Cashback,Weekly,Expired,2024-06-11,2024-06-12,,1.59,0,0.0,1,0,0,0,East,,,Platinum,Elapsed,2024-06,CUST03200
OFF03200,2024-04-22,2024-04-23,2024-04-30,20% off Carbonated Drinks,Car Care,Loyalist,BOGO,Weekly,Expired,2024-04-24,2024-04-25,,3.71,1,0.0,1,1,0,0,Central,,,Gold,Early Life,2024-04,CUST03201
OFF03201,2024-02-26,2024-02-27,2024-03-28,Buy 1 Get 1 Sweet Snacks Free,Sweet Snacks,Loyalist,BOGO,Fortnightly,Expired,2024-02-28,,,2.78,0,5.671985851533071,1,1,1,1,Central,,,Platinum,Elapsed,2024-02,CUST03202
OFF03202,2024-05-12,2024-05-13,2024-05-27,Get $2 Off Sweet Snacks Combo,Soft Drinks,Loyalist,BOGO,Fortnightly,Expired,2024-05-14,2024-05-15,,3.31,1,0.0,1,1,0,0,Central,,,Platinum,In Life,2024-05,CUST03203
OFF03203,2024-02-13,2024-02-14,2024-02-21,Buy Hot Coffee and Get 50 Points,Printer Services,New,BOGO,Monthly,Expired,2024-02-15,,,2.26,1,0.0,1,0,0,0,South,,,Silver,Early Life,2024-02,CUST03204
OFF03204,2024-03-11,2024-03-12,2024-04-11,Buy Hot Coffee and Get 50 Points,Printer Services,New,Cashback,Weekly,Redeemed,2024-03-12,2024-03-13,2024-03-15,1.62,1,0.0,1,1,0,0,North,3.0,Friday,Platinum,Elapsed,2024-03,CUST03205
OFF03205,2024-02-06,2024-02-07,2024-02-21,20% off Carbonated Drinks,Grocery,Loyalist,Cashback,Monthly,Redeemed,2024-02-07,2024-02-08,2024-02-10,2.44,0,0.0,0,0,0,0,North,3.0,Saturday,Brown,Elapsed,2024-02,CUST03206
OFF03206,2024-05-03,2024-05-04,2024-05-11,Get $2 Off Sweet Snacks Combo,Energy Drinks,Lapsed,Discount,Weekly,Expired,2024-05-05,2024-05-06,,4.41,1,0.0,1,0,0,0,Central,,,Platinum,Elapsed,2024-05,CUST03207
OFF03207,2024-01-28,2024-01-29,2024-02-05,20% off Carbonated Drinks,Salty Snacks,Lapsed,BOGO,Weekly,Expired,2024-01-29,2024-01-30,,1.64,1,0.0,1,0,0,0,South,,,Silver,Early Life,2024-01,CUST03208
OFF03208,2024-03-08,2024-03-09,2024-03-23,Free Tyre Check with Car Care Service,Hot Coffee,Lapsed,BOGO,Monthly,Expired,2024-03-09,,,2.88,1,0.0,1,0,0,0,South,,,Brown,Early Life,2024-03,CUST03209
OFF03209,2024-04-22,2024-04-23,2024-05-23,Buy 2 Get 1 Free on Sodas,Hot Coffee,Loyalist,BOGO,Monthly,Redeemed,2024-04-24,2024-04-25,2024-04-27,2.19,1,0.0,0,0,0,0,Central,4.0,Saturday,Gold,Early Life,2024-04,CUST03210
OFF03210,2024-06-14,2024-06-15,2024-07-15,Flat $1 off Printer Services,Car Care,Loyalist,BOGO,Weekly,Activated,2024-06-16,2024-06-17,,4.85,1,11.028059161178716,1,1,1,1,East,,,Platinum,Elapsed,2024-06,CUST03211
OFF03211,2024-02-15,2024-02-16,2024-03-01,Buy 2 Get 1 Free on Sodas,Car Care,New,BOGO,Weekly,Expired,2024-02-17,,,1.34,1,2.821571909171942,1,1,1,1,West,,,Brown,Elapsed,2024-02,CUST03212
